scen_id,src_node,mass_kg,duration_hrs,start_hrs,conc_injected,node_id,peak_conc,time_to_peak_min,detected
20,J5,0.3673,0.699,2.277,515.16,Well,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J1,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J2a,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J2,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J7,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J12,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J13,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J3,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J4,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J5,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J6,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J8,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J9,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J10,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,J11,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,Aux3,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,JI18,159.3962,3295.25,1
21,JI18,0.4949,2.01,3.342,241.51,JI2,95.0172,3295.5,1
21,JI18,0.4949,2.01,3.342,241.51,JI3,57.7858,3296.75,1
21,JI18,0.4949,2.01,3.342,241.51,JI4,41.9992,3302.0,1
21,JI18,0.4949,2.01,3.342,241.51,JI5,33.0156,3306.0,1
21,JI18,0.4949,2.01,3.342,241.51,JI6,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,JI7,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,JI8,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,JI9,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,JI10,7.8261,4496.25,1
21,JI18,0.4949,2.01,3.342,241.51,JI11,4.9209,4579.75,0
21,JI18,0.4949,2.01,3.342,241.51,JI12,2.2327,5241.25,0
21,JI18,0.4949,2.01,3.342,241.51,JI13,1.1275,5241.0,0
21,JI18,0.4949,2.01,3.342,241.51,O1,0.0,,0
21,JI18,0.4949,2.01,3.342,241.51,O2,0.4087,5243.5,0
21,JI18,0.4949,2.01,3.342,241.51,Well,13.5778,3412.0,1
22,J12,0.3455,2.568,4.656,131.97,J1,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J2a,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J2,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J7,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J12,120.1563,3944.0,1
22,J12,0.3455,2.568,4.656,131.97,J13,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J3,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J4,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J5,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J6,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J8,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J9,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J10,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,J11,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,Aux3,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,JI18,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,JI2,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,JI3,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,JI4,34.1645,3945.0,1
22,J12,0.3455,2.568,4.656,131.97,JI5,25.8578,3947.25,1
22,J12,0.3455,2.568,4.656,131.97,JI6,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,JI7,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,JI8,119.5844,3944.25,1
22,J12,0.3455,2.568,4.656,131.97,JI9,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,JI10,7.3431,5139.25,1
22,J12,0.3455,2.568,4.656,131.97,JI11,3.5452,5220.75,0
22,J12,0.3455,2.568,4.656,131.97,JI12,1.079,5336.25,0
22,J12,0.3455,2.568,4.656,131.97,JI13,0.3573,5248.5,0
22,J12,0.3455,2.568,4.656,131.97,O1,0.0,,0
22,J12,0.3455,2.568,4.656,131.97,O2,0.0891,5337.75,0
22,J12,0.3455,2.568,4.656,131.97,Well,10.824,4009.5,1
23,J5,0.1222,0.338,1.893,354.46,J1,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J2a,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J2,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J7,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J12,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J13,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J3,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J4,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,J5,354.46,2130.5,1
23,J5,0.1222,0.338,1.893,354.46,J6,228.0286,2310.0,1
23,J5,0.1222,0.338,1.893,354.46,J8,150.4601,2494.5,1
23,J5,0.1222,0.338,1.893,354.46,J9,95.1021,2936.5,1
23,J5,0.1222,0.338,1.893,354.46,J10,17.5173,3253.5,1
23,J5,0.1222,0.338,1.893,354.46,J11,10.8647,3751.75,1
23,J5,0.1222,0.338,1.893,354.46,Aux3,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI18,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI2,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI3,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI4,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI5,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI6,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI7,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI8,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI9,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI10,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI11,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI12,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,JI13,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,O1,10.8391,3753.0,1
23,J5,0.1222,0.338,1.893,354.46,O2,0.0,,0
23,J5,0.1222,0.338,1.893,354.46,Well,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J1,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J2a,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J2,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J7,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J12,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J13,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J3,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J4,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J5,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J6,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,J8,166.83,3474.75,1
24,J8,0.1412,0.83,5.657,166.83,J9,163.6705,3726.25,1
24,J8,0.1412,0.83,5.657,166.83,J10,132.1926,3958.0,1
24,J8,0.1412,0.83,5.657,166.83,J11,119.8359,4125.0,1
24,J8,0.1412,0.83,5.657,166.83,Aux3,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI18,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI2,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI3,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI4,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI5,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI6,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI7,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI8,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI9,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI10,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI11,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI12,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,JI13,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,O1,119.8264,4133.0,1
24,J8,0.1412,0.83,5.657,166.83,O2,0.0,,0
24,J8,0.1412,0.83,5.657,166.83,Well,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J1,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J2a,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J2,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J7,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J12,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J13,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J3,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J4,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J5,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J6,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J8,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J9,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,J10,365.5122,3290.75,1
25,J10,0.4394,1.115,3.933,386.47,J11,328.1197,3292.5,1
25,J10,0.4394,1.115,3.933,386.47,Aux3,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI18,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI2,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI3,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI4,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI5,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI6,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI7,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI8,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI9,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI10,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI11,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI12,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,JI13,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,O1,327.3192,3296.5,1
25,J10,0.4394,1.115,3.933,386.47,O2,0.0,,0
25,J10,0.4394,1.115,3.933,386.47,Well,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J1,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J2a,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J2,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J7,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J12,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J13,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J3,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J4,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J5,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J6,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J8,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J9,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J10,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,J11,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,Aux3,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,JI18,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,JI2,28.8333,3672.5,1
26,JI7,0.2039,2.765,2.753,72.32,JI3,17.6028,3673.25,1
26,JI7,0.2039,2.765,2.753,72.32,JI4,12.8013,3677.5,1
26,JI7,0.2039,2.765,2.753,72.32,JI5,10.0902,3682.5,1
26,JI7,0.2039,2.765,2.753,72.32,JI6,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,JI7,36.1285,3672.25,1
26,JI7,0.2039,2.765,2.753,72.32,JI8,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,JI9,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,JI10,2.9914,4787.25,0
26,JI7,0.2039,2.765,2.753,72.32,JI11,2.0257,4871.0,0
26,JI7,0.2039,2.765,2.753,72.32,JI12,0.9953,5577.75,0
26,JI7,0.2039,2.765,2.753,72.32,JI13,0.5324,4897.5,0
26,JI7,0.2039,2.765,2.753,72.32,O1,0.0,,0
26,JI7,0.2039,2.765,2.753,72.32,O2,0.1995,5577.75,0
26,JI7,0.2039,2.765,2.753,72.32,Well,4.9905,3763.75,0
27,J3,0.1398,0.928,3.368,147.73,J1,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,J2a,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,J2,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,J7,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,J12,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,J13,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,J3,147.73,2743.5,1
27,J3,0.1398,0.928,3.368,147.73,J4,147.73,3055.0,1
27,J3,0.1398,0.928,3.368,147.73,J5,125.3091,3065.75,1
27,J3,0.1398,0.928,3.368,147.73,J6,45.5329,3175.5,1
27,J3,0.1398,0.928,3.368,147.73,J8,37.0325,3302.25,1
27,J3,0.1398,0.928,3.368,147.73,J9,21.4609,3608.5,1
27,J3,0.1398,0.928,3.368,147.73,J10,14.8317,4159.25,1
27,J3,0.1398,0.928,3.368,147.73,J11,13.1919,4461.75,1
27,J3,0.1398,0.928,3.368,147.73,Aux3,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI18,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI2,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI3,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI4,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI5,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI6,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI7,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI8,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI9,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI10,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI11,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI12,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,JI13,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,O1,13.1908,4472.25,1
27,J3,0.1398,0.928,3.368,147.73,O2,0.0,,0
27,J3,0.1398,0.928,3.368,147.73,Well,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J1,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J2a,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J2,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J7,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J12,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J13,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J3,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J4,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J5,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J6,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J8,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J9,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J10,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,J11,69.3803,3953.0,1
28,J11,0.1387,1.858,5.387,73.27,Aux3,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI18,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI2,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI3,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI4,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI5,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI6,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI7,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI8,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI9,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI10,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI11,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI12,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,JI13,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,O1,69.348,3953.25,1
28,J11,0.1387,1.858,5.387,73.27,O2,0.0,,0
28,J11,0.1387,1.858,5.387,73.27,Well,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J1,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J2a,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J2,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J7,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J12,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J13,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J3,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J4,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J5,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J6,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J8,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J9,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J10,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,J11,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,Aux3,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,JI18,162.527,3788.25,1
29,JI18,0.2057,0.853,5.985,236.53,JI2,99.8872,3788.25,1
29,JI18,0.2057,0.853,5.985,236.53,JI3,62.2563,3789.25,1
29,JI18,0.2057,0.853,5.985,236.53,JI4,45.0416,3794.75,1
29,JI18,0.2057,0.853,5.985,236.53,JI5,36.1078,3798.5,1
29,JI18,0.2057,0.853,5.985,236.53,JI6,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,JI7,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,JI8,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,JI9,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,JI10,4.8611,4585.5,0
29,JI18,0.2057,0.853,5.985,236.53,JI11,2.2837,4669.0,0
29,JI18,0.2057,0.853,5.985,236.53,JI12,0.6695,5289.5,0
29,JI18,0.2057,0.853,5.985,236.53,JI13,0.2082,5286.0,0
29,JI18,0.2057,0.853,5.985,236.53,O1,0.0,,0
29,JI18,0.2057,0.853,5.985,236.53,O2,0.0515,5289.5,0
29,JI18,0.2057,0.853,5.985,236.53,Well,6.3095,3960.75,1
30,J2a,0.2597,0.5,0.283,509.45,J1,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J2a,32.8283,145.5,1
30,J2a,0.2597,0.5,0.283,509.45,J2,22.9601,170.0,1
30,J2a,0.2597,0.5,0.283,509.45,J7,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J12,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J13,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J3,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J4,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J5,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J6,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J8,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J9,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J10,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,J11,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,Aux3,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI18,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI2,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI3,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI4,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI5,6.2519,211.75,1
30,J2a,0.2597,0.5,0.283,509.45,JI6,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI7,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI8,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,JI9,16.9877,211.25,1
30,J2a,0.2597,0.5,0.283,509.45,JI10,1.939,456.0,0
30,J2a,0.2597,0.5,0.283,509.45,JI11,1.5921,702.75,0
30,J2a,0.2597,0.5,0.283,509.45,JI12,1.4064,1003.25,0
30,J2a,0.2597,0.5,0.283,509.45,JI13,1.2411,1258.25,0
30,J2a,0.2597,0.5,0.283,509.45,O1,0.0,,0
30,J2a,0.2597,0.5,0.283,509.45,O2,0.9747,1527.75,0
30,J2a,0.2597,0.5,0.283,509.45,Well,1.9489,473.75,0
